country,year,hdi,region,attacks_count,total_casualty,log_attacks,log_casualties,hdi_group,casualties_per_attack,log_casualties_per_attack
Germany,2015,0.938,Western Europe,68,49,4.23410650459726,3.91202300542815,Very High,0.720588235294118,0.542666229621649
Djibouti,2015,0.493,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Denmark,2015,0.936,Western Europe,5,8,1.79175946922806,2.19722457733622,Very High,1.6,0.955511445027436
Algeria,2015,0.74,Middle East & North Africa,15,29,2.77258872223978,3.40119738166216,High,1.93333333333333,1.07613943281605
Ecuador,2015,0.765,South America,1,0,0.693147180559945,0,High,0,0
Egypt,2015,0.706,Middle East & North Africa,647,1872,6.47389069635227,7.53529670244409,High,2.89335394126739,1.35927098185171
Spain,2015,0.889,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Estonia,2015,0.882,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Ethiopia,2015,0.46,Sub-Saharan Africa,7,90,2.07944154167984,4.51085950651685,Low,12.8571428571429,2.62880082944807
Finland,2015,0.93,Western Europe,9,1,2.30258509299405,0.693147180559945,Very High,0.111111111111111,0.105360515657826
France,2015,0.892,Western Europe,38,605,3.66356164612965,6.40687998606931,Very High,15.921052631579,2.82855856451123
United Kingdom,2015,0.924,Western Europe,114,23,4.74493212836325,3.17805383034795,Very High,0.201754385964912,0.183782477433629
Georgia,2015,0.79,Central Asia,1,0,0.693147180559945,0,High,0,0
Guinea,2015,0.44,Sub-Saharan Africa,2,5,1.09861228866811,1.79175946922806,Low,2.5,1.25276296849537
Greece,2015,0.88,Western Europe,30,3,3.43398720448515,1.38629436111989,Very High,0.1,0.0953101798043249
Hungary,2015,0.838,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Indonesia,2015,0.695,Southeast Asia,29,38,3.40119738166216,3.66356164612965,Medium,1.31034482758621,0.837396789404492
India,2015,0.629,South Asia,885,1034,6.78671695060508,6.94215670569947,Medium,1.1683615819209,0.77397185099977
Ireland,2015,0.925,Western Europe,28,0,3.36729582998647,0,Very High,0,0
Iran,2015,0.776,Middle East & North Africa,9,49,2.30258509299405,3.91202300542815,High,5.44444444444445,1.8632184332102
Iraq,2015,0.675,Middle East & North Africa,2751,20308,7.92008319905323,9.91881941653311,Medium,7.38204289349328,2.12609166682375
Israel,2015,0.909,Middle East & North Africa,58,138,4.07753744390572,4.93447393313069,Very High,2.37931034482759,1.2176716486841
Italy,2015,0.882,Western Europe,6,1,1.94591014905531,0.693147180559945,Very High,0.166666666666667,0.154150679827258
Jordan,2015,0.718,Middle East & North Africa,4,18,1.6094379124341,2.94443897916644,High,4.5,1.70474809223843
Japan,2015,0.918,East Asia,10,0,2.39789527279837,0,Very High,0,0
Kenya,2015,0.561,Sub-Saharan Africa,70,439,4.26267987704132,6.08677472691231,Medium,6.27142857142857,1.98395277450116
Kyrgyzstan,2015,0.69,Central Asia,3,2,1.38629436111989,1.09861228866811,Medium,0.666666666666667,0.510825623765991
South Korea,2015,0.909,East Asia,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
Kuwait,2015,0.83,Middle East & North Africa,1,255,0.693147180559945,5.54517744447956,Very High,255,5.54517744447956
Lebanon,2015,0.746,Middle East & North Africa,44,458,3.80666248977032,6.12905021006055,High,10.4090909090909,2.43441048577347
Libya,2015,0.699,Middle East & North Africa,543,1475,6.29894924685594,7.29709100516042,Medium,2.71639042357274,1.31275288097962
Sri Lanka,2015,0.764,South Asia,11,17,2.484906649788,2.89037175789617,High,1.54545454545455,0.934309237376833
Lesotho,2015,0.503,Sub-Saharan Africa,1,3,0.693147180559945,1.38629436111989,Low,3,1.38629436111989
Morocco,2015,0.654,Middle East & North Africa,1,0,0.693147180559945,0,Medium,0,0
Maldives,2015,0.736,South Asia,2,3,1.09861228866811,1.38629436111989,High,1.5,0.916290731874155
Mexico,2015,0.768,North America,19,19,2.99573227355399,2.99573227355399,High,1,0.693147180559945
Mali,2015,0.416,Sub-Saharan Africa,121,465,4.80402104473326,6.14418563412565,Low,3.84297520661157,1.57752924398027
Malta,2015,0.889,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Myanmar,2015,0.562,Southeast Asia,37,213,3.63758615972639,5.36597601502185,Medium,5.75675675675676,1.91054300521802
Montenegro,2015,0.822,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Mozambique,2015,0.44,Sub-Saharan Africa,8,15,2.19722457733622,2.77258872223978,Low,1.875,1.05605267424931
Malaysia,2015,0.797,Southeast Asia,5,2,1.79175946922806,1.09861228866811,High,0.4,0.336472236621213
Niger,2015,0.376,Sub-Saharan Africa,41,716,3.73766961828337,6.57507584059962,Low,17.4634146341463,2.91579118673314
Nigeria,2015,0.516,Sub-Saharan Africa,641,5766,6.46458830368996,8.65990729361541,Low,8.99531981279251,2.30211696471835
Netherlands,2015,0.932,Western Europe,3,0,1.38629436111989,0,Very High,0,0
Nepal,2015,0.579,South Asia,48,11,3.89182029811063,2.484906649788,Medium,0.229166666666667,0.206336432997829
Pakistan,2015,0.534,South Asia,1243,3377,7.12608727329913,8.12503909736775,Low,2.71681415929204,1.31286689256507
Peru,2015,0.759,South America,10,13,2.39789527279837,2.63905732961526,High,1.3,0.832909122935104
Philippines,2015,0.698,Southeast Asia,721,1191,6.58202513889283,7.0833878476253,Medium,1.65187239944522,0.975265956326398
Paraguay,2015,0.723,South America,19,14,2.99573227355399,2.70805020110221,High,0.736842105263158,0.55206858230004
Qatar,2015,0.846,Middle East & North Africa,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
Saudi Arabia,2015,0.859,Middle East & North Africa,104,445,4.65396035015752,6.10031895202006,Very High,4.27884615384615,1.66370754236816
Sudan,2015,0.508,Sub-Saharan Africa,158,501,5.06890420222023,6.21860011969173,Low,3.17088607594937,1.42812850147554
Senegal,2015,0.505,Sub-Saharan Africa,2,0,1.09861228866811,0,Low,0,0
South Sudan,2015,0.412,Sub-Saharan Africa,54,256,4.00733318523247,5.54907608489522,Low,4.74074074074074,1.74758825091492
Sweden,2015,0.937,Western Europe,35,8,3.58351893845611,2.19722457733622,Very High,0.228571428571429,0.205852054204149
Chad,2015,0.389,Sub-Saharan Africa,27,673,3.3322045101752,6.51323011091231,Low,24.9259259259259,3.25524346903908
Thailand,2015,0.781,Southeast Asia,278,579,5.63121178182137,6.36302810354047,High,2.08273381294964,1.12581680490714
Tajikistan,2015,0.657,Central Asia,3,22,1.38629436111989,3.13549421592915,Medium,7.33333333333333,2.12026353620009
Trinidad and Tobago,2015,0.816,Central America & Caribbean,1,0,0.693147180559945,0,Very High,0,0
Tunisia,2015,0.733,Middle East & North Africa,19,239,2.99573227355399,5.48063892334199,High,12.5789473684211,2.60852060575518
Turkey,2015,0.817,Middle East & North Africa,425,1572,6.05443934626937,7.36073990305828,Very High,3.69882352941177,1.5473121644914
Tanzania,2015,0.52,Sub-Saharan Africa,14,23,2.70805020110221,3.17805383034795,Low,1.64285714285714,0.971860583028966
Uganda,2015,0.517,Sub-Saharan Africa,10,5,2.39789527279837,1.79175946922806,Low,0.5,0.405465108108164
Ukraine,2015,0.774,Eastern Europe,638,2134,6.45990445437754,7.66622192566273,High,3.3448275862069,1.468986076965
United States,2015,0.92,North America,41,113,3.73766961828337,4.7361984483945,Very High,2.75609756097561,1.32338053570932
Uzbekistan,2015,0.701,Central Asia,1,0,0.693147180559945,0,High,0,0
Venezuela,2015,0.767,South America,3,1,1.38629436111989,0.693147180559945,High,0.333333333333333,0.287682072451781
Yemen,2015,0.477,Middle East & North Africa,818,4980,6.70808408385307,8.51338595307328,Low,6.0880195599022,1.95840597287885
South Africa,2015,0.716,Sub-Saharan Africa,5,37,1.79175946922806,3.63758615972639,High,7.4,2.12823170584927
Afghanistan,2016,0.481,South Asia,1616,12209,7.38832785957711,9.41001056710475,Low,7.55507425742574,2.1465245873095
Angola,2016,0.596,Sub-Saharan Africa,2,0,1.09861228866811,0,Medium,0,0
Albania,2016,0.798,Eastern Europe,2,0,1.09861228866811,0,High,0,0
Argentina,2016,0.847,South America,2,2,1.09861228866811,1.09861228866811,Very High,1,0.693147180559945
Armenia,2016,0.765,Central Asia,2,7,1.09861228866811,2.07944154167984,High,3.5,1.50407739677627
Australia,2016,0.935,Australasia & Oceania,9,1,2.30258509299405,0.693147180559945,Very High,0.111111111111111,0.105360515657826
Austria,2016,0.915,Western Europe,3,0,1.38629436111989,0,Very High,0,0
Azerbaijan,2016,0.75,Central Asia,2,2,1.09861228866811,1.09861228866811,High,1,0.693147180559945
Burundi,2016,0.43,Sub-Saharan Africa,83,285,4.43081679884331,5.65599181081985,Low,3.43373493975904,1.48924233037233
Belgium,2016,0.927,Western Europe,6,312,1.94591014905531,5.74620319054015,Very High,52,3.97029191355212
Burkina Faso,2016,0.427,Sub-Saharan Africa,10,85,2.39789527279837,4.45434729625351,Low,8.5,2.2512917986065
Bangladesh,2016,0.612,South Asia,89,165,4.49980967033027,5.11198778835654,Medium,1.85393258426966,1.0486978972864
Bulgaria,2016,0.809,Eastern Europe,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
Bahrain,2016,0.865,Middle East & North Africa,3,3,1.38629436111989,1.38629436111989,Very High,1,0.693147180559945
Brazil,2016,0.755,South America,3,1,1.38629436111989,0.693147180559945,High,0.333333333333333,0.287682072451781
Central African Republic,2016,0.391,Sub-Saharan Africa,38,348,3.66356164612965,5.85507192220243,Low,9.1578947368421,2.31825120973845
Canada,2016,0.928,North America,6,34,1.94591014905531,3.55534806148941,Very High,5.66666666666667,1.89711998488588
Switzerland,2016,0.956,Western Europe,2,2,1.09861228866811,1.09861228866811,Very High,1,0.693147180559945
Chile,2016,0.85,South America,19,6,2.99573227355399,1.94591014905531,Very High,0.315789473684211,0.27443684570176
China,2016,0.74,East Asia,5,31,1.79175946922806,3.46573590279973,High,6.2,1.97408102602201
Ivory Coast,2016,0.524,Sub-Saharan Africa,1,55,0.693147180559945,4.02535169073515,Low,55,4.02535169073515
Cameroon,2016,0.564,Sub-Saharan Africa,58,572,4.07753744390572,6.35088571671474,Medium,9.86206896551724,2.38527680883916
Colombia,2016,0.759,South America,110,124,4.70953020131233,4.8283137373023,High,1.12727272727273,0.754840749565285
Cyprus,2016,0.877,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Germany,2016,0.941,Western Europe,45,145,3.8286413964891,4.98360662170834,Very High,3.22222222222222,1.44036158239017
Denmark,2016,0.943,Western Europe,1,4,0.693147180559945,1.6094379124341,Very High,4,1.6094379124341
Algeria,2016,0.743,Middle East & North Africa,9,11,2.30258509299405,2.484906649788,High,1.22222222222222,0.798507696217772
Ecuador,2016,0.762,South America,6,15,1.94591014905531,2.77258872223978,High,2.5,1.25276296849537
Egypt,2016,0.713,Middle East & North Africa,376,1232,5.93224518744801,7.11720550316434,High,3.27659574468085,1.45315730634902
Spain,2016,0.895,Western Europe,3,4,1.38629436111989,1.6094379124341,Very High,1.33333333333333,0.847297860387204
Ethiopia,2016,0.47,Sub-Saharan Africa,13,362,2.63905732961526,5.89440283426485,Low,27.8461538461539,3.36197666850887
Finland,2016,0.931,Western Europe,3,0,1.38629436111989,0,Very High,0,0
France,2016,0.895,Western Europe,25,551,3.25809653802148,6.3135480462771,Very High,22.04,3.13723183582769
United Kingdom,2016,0.927,Western Europe,104,29,4.65396035015752,3.40119738166216,Very High,0.278846153846154,0.245958229080381
Georgia,2016,0.794,Central Asia,4,8,1.6094379124341,2.19722457733622,High,2,1.09861228866811
Ghana,2016,0.611,Sub-Saharan Africa,1,0,0.693147180559945,0,Medium,0,0
Guinea,2016,0.45,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
Greece,2016,0.877,Western Europe,30,2,3.43398720448515,1.09861228866811,Very High,0.0666666666666667,0.0645385211375712
Guyana,2016,0.691,South America,1,0,0.693147180559945,0,Medium,0,0
Honduras,2016,0.618,Central America & Caribbean,1,2,0.693147180559945,1.09861228866811,Medium,2,1.09861228866811
Haiti,2016,0.532,Central America & Caribbean,1,0,0.693147180559945,0,Low,0,0
Hungary,2016,0.843,Eastern Europe,1,2,0.693147180559945,1.09861228866811,Very High,2,1.09861228866811
Indonesia,2016,0.699,Southeast Asia,19,53,2.99573227355399,3.98898404656428,Medium,2.78947368421053,1.33222713984962
India,2016,0.639,South Asia,1027,1236,6.93537044601511,7.12044437239249,Medium,1.20350535540409,0.790049435704979
Ireland,2016,0.929,Western Europe,15,5,2.77258872223978,1.79175946922806,Very High,0.333333333333333,0.287682072451781
Iran,2016,0.786,Middle East & North Africa,10,20,2.39789527279837,3.04452243772342,High,2,1.09861228866811
Iraq,2016,0.679,Middle East & North Africa,3395,25370,8.13035354743124,10.1413620684503,Medium,7.47275405007364,2.1368556093046
Israel,2016,0.913,Middle East & North Africa,50,191,3.93182563272433,5.25749537202778,Very High,3.82,1.57277392806251
Italy,2016,0.887,Western Europe,11,2,2.484906649788,1.09861228866811,Very High,0.181818181818182,0.167054084663166
Jordan,2016,0.718,Middle East & North Africa,11,100,2.484906649788,4.61512051684126,High,9.09090909090909,2.31163492851396
Japan,2016,0.921,East Asia,1,45,0.693147180559945,3.8286413964891,Very High,45,3.8286413964891
Kazakhstan,2016,0.805,Central Asia,3,21,1.38629436111989,3.09104245335832,Very High,7,2.07944154167984
Kenya,2016,0.569,Sub-Saharan Africa,65,125,4.18965474202643,4.83628190695148,Medium,1.92307692307692,1.07263680226485
Kyrgyzstan,2016,0.693,Central Asia,4,6,1.6094379124341,1.94591014905531,Medium,1.5,0.916290731874155
South Korea,2016,0.912,East Asia,1,0,0.693147180559945,0,Very High,0,0
Kuwait,2016,0.833,Middle East & North Africa,2,2,1.09861228866811,1.09861228866811,Very High,1,0.693147180559945
Lebanon,2016,0.743,Middle East & North Africa,41,99,3.73766961828337,4.60517018598809,High,2.41463414634146,1.228070355905
Libya,2016,0.696,Middle East & North Africa,422,1324,6.04737217904628,7.18916773842032,Medium,3.13744075829384,1.42007742236354
Sri Lanka,2016,0.767,South Asia,1,2,0.693147180559945,1.09861228866811,High,2,1.09861228866811
Moldova,2016,0.756,Eastern Europe,1,0,0.693147180559945,0,High,0,0
Madagascar,2016,0.505,Sub-Saharan Africa,1,94,0.693147180559945,4.55387689160054,Low,94,4.55387689160054
Maldives,2016,0.741,South Asia,1,3,0.693147180559945,1.38629436111989,High,3,1.38629436111989
Mexico,2016,0.772,North America,7,6,2.07944154167984,1.94591014905531,High,0.857142857142857,0.619039208406223
Mali,2016,0.421,Sub-Saharan Africa,100,391,4.61512051684126,5.97126183979046,Low,3.91,1.59127394180643
Myanmar,2016,0.572,Southeast Asia,74,108,4.31748811353631,4.69134788222914,Medium,1.45945945945946,0.899941593872626
Mozambique,2016,0.443,Sub-Saharan Africa,79,145,4.38202663467388,4.98360662170834,Low,1.83544303797468,1.04219819938802
Malaysia,2016,0.803,Southeast Asia,19,15,2.99573227355399,2.77258872223978,Very High,0.789473684210526,0.581921545449721
Niger,2016,0.383,Sub-Saharan Africa,25,315,3.25809653802148,5.75574221358691,Low,12.6,2.61006979274201
Nigeria,2016,0.521,Sub-Saharan Africa,535,2417,6.2841341610708,7.79069603117474,Low,4.5177570093458,1.70797143882436
Netherlands,2016,0.933,Western Europe,6,4,1.94591014905531,1.6094379124341,Very High,0.666666666666667,0.510825623765991
Nepal,2016,0.586,South Asia,43,20,3.78418963391826,3.04452243772342,Medium,0.465116279069767,0.38193461069797
New Zealand,2016,0.934,Australasia & Oceania,1,0,0.693147180559945,0,Very High,0,0
Pakistan,2016,0.541,South Asia,864,3002,6.76272950693188,8.00736706798333,Low,3.47453703703704,1.49840289096422
Panama,2016,0.805,Central America & Caribbean,1,0,0.693147180559945,0,Very High,0,0
Peru,2016,0.765,South America,4,18,1.6094379124341,2.94443897916644,High,4.5,1.70474809223843
Philippines,2016,0.7,Southeast Asia,632,1127,6.45047042214418,7.02820143205801,Medium,1.78322784810127,1.0236113505907
Poland,2016,0.872,Eastern Europe,2,1,1.09861228866811,0.693147180559945,Very High,0.5,0.405465108108164
Paraguay,2016,0.721,South America,15,12,2.77258872223978,2.56494935746154,High,0.8,0.587786664902119
Rwanda,2016,0.524,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Saudi Arabia,2016,0.864,Middle East & North Africa,134,330,4.90527477843843,5.80211837537706,Very High,2.46268656716418,1.24204475227534
Sudan,2016,0.511,Sub-Saharan Africa,173,350,5.15905529921453,5.86078622346587,Low,2.02312138728324,1.10628986956714
Sierra Leone,2016,0.457,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
South Sudan,2016,0.402,Sub-Saharan Africa,59,533,4.0943445622221,6.2803958389602,Low,9.03389830508475,2.30596919097829
Sweden,2016,0.939,Western Europe,16,1,2.83321334405622,0.693147180559945,Very High,0.0625,0.0606246218164348
Chad,2016,0.391,Sub-Saharan Africa,5,90,1.79175946922806,4.51085950651685,Low,18,2.94443897916644
Thailand,2016,0.785,Southeast Asia,329,505,5.79909265446053,6.22653666928747,High,1.53495440729483,0.930175651593375
Tajikistan,2016,0.66,Central Asia,2,2,1.09861228866811,1.09861228866811,Medium,1,0.693147180559945
Tunisia,2016,0.737,Middle East & North Africa,12,97,2.56494935746154,4.58496747867057,High,8.08333333333333,2.20644123244114
Turkey,2016,0.823,Middle East & North Africa,544,3771,6.30078579466324,8.23536064375335,Very High,6.93198529411765,2.07090335666159
Tanzania,2016,0.524,Sub-Saharan Africa,3,5,1.38629436111989,1.79175946922806,Low,1.66666666666667,0.980829253011726
Uganda,2016,0.519,Sub-Saharan Africa,15,94,2.77258872223978,4.55387689160054,Low,6.26666666666667,1.98329768112693
Ukraine,2016,0.779,Eastern Europe,62,89,4.14313472639153,4.49980967033027,High,1.43548387096774,0.890145451769833
Uruguay,2016,0.815,South America,1,2,0.693147180559945,1.09861228866811,Very High,2,1.09861228866811
United States,2016,0.922,North America,68,218,4.23410650459726,5.3890717298165,Very High,3.20588235294118,1.43648410564375
Venezuela,2016,0.757,South America,6,86,1.94591014905531,4.46590811865458,High,14.3333333333333,2.73002910782099
Yemen,2016,0.467,Middle East & North Africa,917,3254,6.82219739062049,8.08794755464267,Low,3.54852780806979,1.51480362194048
South Africa,2016,0.719,Sub-Saharan Africa,27,32,3.3322045101752,3.49650756146648,High,1.18518518518519,0.78170057790139
Afghanistan,2017,0.482,South Asia,1415,11696,7.25559127425367,9.36708767765071,Low,8.26572438162544,2.22632204142206
Angola,2017,0.597,Sub-Saharan Africa,6,416,1.94591014905531,6.0330862217988,Medium,69.3333333333333,4.25324584480796
Albania,2017,0.802,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Argentina,2017,0.851,South America,3,0,1.38629436111989,0,Very High,0,0
Australia,2017,0.937,Australasia & Oceania,4,25,1.6094379124341,3.25809653802148,Very High,6.25,1.98100146886658
Austria,2017,0.916,Western Europe,1,2,0.693147180559945,1.09861228866811,Very High,2,1.09861228866811
Azerbaijan,2017,0.753,Central Asia,2,7,1.09861228866811,2.07944154167984,High,3.5,1.50407739677627
Burundi,2017,0.428,Sub-Saharan Africa,21,147,3.09104245335832,4.99721227376412,Low,7,2.07944154167984
Belgium,2017,0.931,Western Europe,3,4,1.38629436111989,1.6094379124341,Very High,1.33333333333333,0.847297860387204
Burkina Faso,2017,0.438,Sub-Saharan Africa,32,98,3.49650756146648,4.59511985013459,Low,3.0625,1.40179854765586
Bangladesh,2017,0.622,South Asia,41,97,3.73766961828337,4.58496747867057,Medium,2.36585365853659,1.2136816184529
Bahrain,2017,0.869,Middle East & North Africa,21,32,3.09104245335832,3.49650756146648,Very High,1.52380952380952,0.925769475828699
Brazil,2017,0.759,South America,2,0,1.09861228866811,0,High,0,0
Central African Republic,2017,0.398,Sub-Saharan Africa,43,815,3.78418963391826,6.70441435496411,Low,18.953488372093,2.9934039837944
Canada,2017,0.931,North America,16,35,2.83321334405622,3.58351893845611,Very High,2.1875,1.15923691048455
Chile,2017,0.853,South America,17,4,2.89037175789617,1.6094379124341,Very High,0.235294117647059,0.211309093667207
China,2017,0.747,East Asia,6,92,1.94591014905531,4.53259949315326,High,15.3333333333333,2.79320800944252
Ivory Coast,2017,0.534,Sub-Saharan Africa,13,5,2.63905732961526,1.79175946922806,Low,0.384615384615385,0.325422400434628
Cameroon,2017,0.571,Sub-Saharan Africa,111,465,4.71849887129509,6.14418563412565,Medium,4.18918918918919,1.64657745938356
Colombia,2017,0.761,South America,119,189,4.78749174278205,5.24702407216049,High,1.58823529411765,0.950976289862045
Germany,2017,0.944,Western Europe,28,11,3.36729582998647,2.484906649788,Very High,0.392857142857143,0.331357135954443
Djibouti,2017,0.499,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Dominican Republic,2017,0.757,Central America & Caribbean,1,3,0.693147180559945,1.38629436111989,High,3,1.38629436111989
Algeria,2017,0.744,Middle East & North Africa,14,31,2.70805020110221,3.46573590279973,High,2.21428571428571,1.16760516015506
Ecuador,2017,0.762,South America,3,0,1.38629436111989,0,High,0,0
Egypt,2017,0.721,Middle East & North Africa,225,1496,5.42053499927229,7.31121838441963,High,6.64888888888889,2.03456039400712
Spain,2017,0.897,Western Europe,4,132,1.6094379124341,4.89034912822175,Very High,33,3.52636052461616
Ethiopia,2017,0.48,Sub-Saharan Africa,28,82,3.36729582998647,4.4188406077966,Low,2.92857142857143,1.36827585561721
Finland,2017,0.934,Western Europe,2,12,1.09861228866811,2.56494935746154,Very High,6,1.94591014905531
France,2017,0.898,Western Europe,42,35,3.76120011569356,3.58351893845611,Very High,0.833333333333333,0.606135803570316
Gabon,2017,0.706,Sub-Saharan Africa,4,2,1.6094379124341,1.09861228866811,High,0.5,0.405465108108164
United Kingdom,2017,0.93,Western Europe,123,383,4.82028156560504,5.95064255258773,Very High,3.11382113821138,1.41435231391505
Georgia,2017,0.8,Central Asia,1,5,0.693147180559945,1.79175946922806,High,5,1.79175946922806
Greece,2017,0.88,Western Europe,44,7,3.80666248977032,2.07944154167984,Very High,0.159090909090909,0.147635998806065
Honduras,2017,0.617,Central America & Caribbean,1,2,0.693147180559945,1.09861228866811,Medium,2,1.09861228866811
Indonesia,2017,0.704,Southeast Asia,27,47,3.3322045101752,3.87120101090789,High,1.74074074074074,1.00822822719984
India,2017,0.644,South Asia,967,1158,6.87523208727658,7.05531284333975,Medium,1.19751809720786,0.787328585905223
Ireland,2017,0.934,Western Europe,17,0,2.89037175789617,0,Very High,0,0
Iran,2017,0.789,Middle East & North Africa,11,106,2.484906649788,4.67282883446191,High,9.63636363636364,2.36427866199939
Iraq,2017,0.685,Middle East & North Africa,2548,11341,7.84345640437612,9.33626792857397,Medium,4.45094191522763,1.69578842222417
Israel,2017,0.917,Middle East & North Africa,34,20,3.55534806148941,3.04452243772342,Very High,0.588235294117647,0.462623521948113
Italy,2017,0.888,Western Europe,10,8,2.39789527279837,2.19722457733622,Very High,0.8,0.587786664902119
Jamaica,2017,0.715,Central America & Caribbean,2,0,1.09861228866811,0,High,0,0
Jordan,2017,0.718,Middle East & North Africa,8,5,2.19722457733622,1.79175946922806,High,0.625,0.485507815781701
Kenya,2017,0.572,Sub-Saharan Africa,97,217,4.58496747867057,5.38449506278909,Medium,2.23711340206186,1.17468200740487
Kyrgyzstan,2017,0.696,Central Asia,3,1,1.38629436111989,0.693147180559945,Medium,0.333333333333333,0.287682072451781
Lebanon,2017,0.75,Middle East & North Africa,24,66,3.2188758248682,4.20469261939097,High,2.75,1.32175583998232
Liberia,2017,0.481,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Libya,2017,0.714,Middle East & North Africa,191,319,5.25749537202778,5.76832099579377,High,1.67015706806283,0.982137297671742
Sri Lanka,2017,0.771,South Asia,41,4,3.73766961828337,1.6094379124341,High,0.0975609756097561,0.093090423066012
Latvia,2017,0.86,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Maldives,2017,0.746,South Asia,2,1,1.09861228866811,0.693147180559945,High,0.5,0.405465108108164
Mexico,2017,0.775,North America,23,33,3.17805383034795,3.52636052461616,High,1.43478260869565,0.889857474806
Mali,2017,0.426,Sub-Saharan Africa,142,659,4.96284463025991,6.49223983502047,Low,4.64084507042254,1.7300338894671
Malta,2017,0.901,Western Europe,3,1,1.38629436111989,0.693147180559945,Very High,0.333333333333333,0.287682072451781
Myanmar,2017,0.58,Southeast Asia,116,89,4.76217393479776,4.49980967033027,Medium,0.767241379310345,0.569419788032044
Mozambique,2017,0.445,Sub-Saharan Africa,15,39,2.77258872223978,3.68887945411394,Low,2.6,1.28093384546206
Malawi,2017,0.505,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Malaysia,2017,0.805,Southeast Asia,4,6,1.6094379124341,1.94591014905531,Very High,1.5,0.916290731874155
Niger,2017,0.39,Sub-Saharan Africa,13,210,2.63905732961526,5.35185813347607,Low,16.1538461538462,2.84222241399858
Nigeria,2017,0.526,Sub-Saharan Africa,488,2304,6.19236248947487,7.74283595543075,Low,4.72131147540984,1.74419805802912
Netherlands,2017,0.937,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Norway,2017,0.959,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Nepal,2017,0.594,South Asia,247,97,5.51342874616498,4.58496747867057,Medium,0.392712550607287,0.331253320745421
Pakistan,2017,0.543,South Asia,719,3153,6.5792512120101,8.05642676752298,Low,4.38525730180807,1.68366509067542
Peru,2017,0.77,South America,8,12,2.19722457733622,2.56494935746154,High,1.5,0.916290731874155
Philippines,2017,0.704,Southeast Asia,695,1153,6.54534966033442,7.05098944706805,High,1.6589928057554,0.977947406636837
Papua New Guinea,2017,0.552,Australasia & Oceania,8,3,2.19722457733622,1.38629436111989,Medium,0.375,0.318453731118535
Poland,2017,0.875,Eastern Europe,1,0,0.693147180559945,0,Very High,0,0
Paraguay,2017,0.724,South America,10,5,2.39789527279837,1.79175946922806,High,0.5,0.405465108108164
Rwanda,2017,0.526,Sub-Saharan Africa,2,10,1.09861228866811,2.39789527279837,Low,5,1.79175946922806
Saudi Arabia,2017,0.86,Middle East & North Africa,57,100,4.06044301054642,4.61512051684126,Very High,1.75438596491228,1.01319453751376
Sudan,2017,0.514,Sub-Saharan Africa,106,255,4.67282883446191,5.54517744447956,Low,2.40566037735849,1.22543886422081
Sierra Leone,2017,0.466,Sub-Saharan Africa,3,0,1.38629436111989,0,Low,0,0
Serbia,2017,0.802,Eastern Europe,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
South Sudan,2017,0.395,Sub-Saharan Africa,54,836,4.00733318523247,6.72982407048948,Low,15.4814814814815,2.80223741616191
Sweden,2017,0.941,Western Europe,18,37,2.94443897916644,3.63758615972639,Very High,2.05555555555556,1.11696142733631
Chad,2017,0.393,Sub-Saharan Africa,6,2,1.94591014905531,1.09861228866811,Low,0.333333333333333,0.287682072451781
Thailand,2017,0.79,Southeast Asia,179,342,5.19295685089021,5.83773044716594,High,1.91061452513967,1.06836423591261
Tajikistan,2017,0.665,Central Asia,2,1,1.09861228866811,0.693147180559945,Medium,0.5,0.405465108108164
Tunisia,2017,0.74,Middle East & North Africa,4,10,1.6094379124341,2.39789527279837,High,2.5,1.25276296849537
Turkey,2017,0.833,Middle East & North Africa,181,548,5.2040066870768,6.30809844150953,Very High,3.02762430939227,1.39317670074283
Tanzania,2017,0.528,Sub-Saharan Africa,6,10,1.94591014905531,2.39789527279837,Low,1.66666666666667,0.980829253011726
Uganda,2017,0.52,Sub-Saharan Africa,13,9,2.63905732961526,2.30258509299405,Low,0.692307692307692,0.526093095896779
Ukraine,2017,0.782,Eastern Europe,62,104,4.14313472639153,4.65396035015752,High,1.67741935483871,0.984853403311452
